Enrollment_No,Subject_Code,Semester,status,course_id,program_id,Detaintion
0801EI201036,EI37701,6,Ex,30514,24,
0801EI201048,EI37701,6,RR,30514,24,
0801EI201053,EI37701,6,Ex,30514,24,
0801EI211001,EI37701,6,Regular,30514,24,
0801EI211002,EI37701,6,Regular,30514,24,
0801EI211003,EI37701,6,Regular,30514,24,
0801EI211004,EI37701,6,Regular,30514,24,
0801EI211005,EI37701,6,Regular,30514,24,
0801EI211006,EI37701,6,Regular,30514,24,
0801EI211007,EI37701,6,Regular,30514,24,
0801EI211008,EI37701,6,Regular,30514,24,
0801EI211009,EI37701,6,Regular,30514,24,
0801EI211010,EI37701,6,Regular,30514,24,
0801EI211011,EI37701,6,Regular,30514,24,
0801EI211014,EI37701,6,Regular,30514,24,
0801EI211016,EI37701,6,Regular,30514,24,
0801EI211017,EI37701,6,Regular,30514,24,
0801EI211019,EI37701,6,Regular,30514,24,
0801EI211020,EI37701,6,Regular,30514,24,
0801EI211021,EI37701,6,Regular,30514,24,
0801EI211022,EI37701,6,Regular,30514,24,
0801EI211023,EI37701,6,Regular,30514,24,
0801EI211024,EI37701,6,Regular,30514,24,
0801EI211025,EI37701,6,Regular,30514,24,
0801EI211027,EI37701,6,Regular,30514,24,
0801EI211028,EI37701,6,Regular,30514,24,
0801EI211029,EI37701,6,Regular,30514,24,
0801EI211030,EI37701,6,Regular,30514,24,
0801EI211031,EI37701,6,Regular,30514,24,
0801EI211032,EI37701,6,Regular,30514,24,
0801EI211033,EI37701,6,Regular,30514,24,
0801EI211035,EI37701,6,Regular,30514,24,
0801EI211036,EI37701,6,Regular,30514,24,
0801EI211039,EI37701,6,Regular,30514,24,
0801EI211040,EI37701,6,Regular,30514,24,
0801EI211041,EI37701,6,Regular,30514,24,
0801EI211042,EI37701,6,Regular,30514,24,
0801EI211043,EI37701,6,Regular,30514,24,
0801EI211044,EI37701,6,Regular,30514,24,
0801EI211045,EI37701,6,Regular,30514,24,
0801EI211046,EI37701,6,Regular,30514,24,
0801EI211047,EI37701,6,Regular,30514,24,
0801EI211049,EI37701,6,Regular,30514,24,
0801EI211050,EI37701,6,Regular,30514,24,
0801EI211051,EI37701,6,Regular,30514,24,
0801EI211052,EI37701,6,Regular,30514,24,
0801EI211054,EI37701,6,Regular,30514,24,
0801EI211055,EI37701,6,Regular,30514,24,
0801EI211057,EI37701,6,Regular,30514,24,
0801EI211059,EI37701,6,Regular,30514,24,
0801EI211060,EI37701,6,Regular,30514,24,
0801EI211061,EI37701,6,Regular,30514,24,
0801EI211062,EI37701,6,Regular,30514,24,
0801EI211063,EI37701,6,Regular,30514,24,
0801EI211064,EI37701,6,Regular,30514,24,
0801EI213D03,EI37701,6,Ex,30514,24,
0801EI213D06,EI37701,6,Ex,30514,24,
0801EI223D01,EI37701,6,Regular,30514,24,
0801EI223D02,EI37701,6,Regular,30514,24,
0801EI223D03,EI37701,6,Regular,30514,24,
0801EI223D05,EI37701,6,Regular,30514,24,
0801EI223D06,EI37701,6,Regular,30514,24,
0801IP211010,EI37701,6,Regular,30514,24,
0801IP211025,EI37701,6,Regular,30514,24,
0801ME211007,EI37701,6,Regular,30514,24,
0801ME211019,EI37701,6,Regular,30514,24,
0801EI171046,EI47055,7,Ex,30514,24,
0801EI201012,EI47055,7,Ex,30514,24,
0801EI201014,EI47055,7,Ex,30514,24,
0801EI201012,EI47257,7,Ex,30514,24,
0801EI201014,EI47257,7,Ex,30514,24,
0801EI181001,EI47322,7,Ex,30514,24,
0801EI201012,EI47322,7,Ex,30514,24,
0801EI201014,EI47322,7,Ex,30514,24,
0801EI201053,EI47322,7,Ex,30514,24,
0801IP201039,EI47322,7,Ex,30514,24,
0801EI171046,EI47776,8,Ex,30514,24,
0801EI181001,EI47776,8,Ex,30514,24,
0801EI191015,EI47776,8,Regular,30514,24,
0801EI191054,EI47776,8,Regular,30514,24,
0801CE181115,HU21507,4,Ex,30509,24,
0801CE201035,HU21507,4,Ex,30509,24,
0801CE211012,HU21507,4,Ex,30509,24,
0801CE211031,HU21507,4,Ex,30509,24,
0801CE211036,HU21507,4,Ex,30509,24,
0801CE211048,HU21507,4,Ex,30509,24,
0801CE211053,HU21507,4,Ex,30509,24,
0801CE211055,HU21507,4,Ex,30509,24,
0801CE211060,HU21507,4,Ex,30509,24,
0801CE211063,HU21507,4,Ex,30509,24,
0801CE211068,HU21507,4,Regular,30509,24,
0801CE211069,HU21507,4,Ex,30509,24,
0801CE211094,HU21507,4,Ex,30509,24,
0801CE221001,HU21507,4,Regular,30509,24,
0801CE221002,HU21507,4,Regular,30509,24,
0801CE221003,HU21507,4,Regular,30509,24,
0801CE221005,HU21507,4,Regular,30509,24,
0801CE221006,HU21507,4,Regular,30509,24,
0801CE221007,HU21507,4,Regular,30509,24,
0801CE221008,HU21507,4,Regular,30509,24,
0801CE221009,HU21507,4,Regular,30509,24,
0801CE221012,HU21507,4,Regular,30509,24,
0801CE221013,HU21507,4,Regular,30509,24,
0801CE221014,HU21507,4,Regular,30509,24,
0801CE221017,HU21507,4,Regular,30509,24,
0801CE221019,HU21507,4,Regular,30509,24,
0801CE221021,HU21507,4,Regular,30509,24,
0801CE221022,HU21507,4,Regular,30509,24,
0801CE221023,HU21507,4,Regular,30509,24,
0801CE221025,HU21507,4,Regular,30509,24,
0801CE221026,HU21507,4,Regular,30509,24,
0801CE221028,HU21507,4,Regular,30509,24,D
0801CE221029,HU21507,4,Regular,30509,24,
0801CE221030,HU21507,4,Regular,30509,24,
0801CE221031,HU21507,4,Regular,30509,24,
0801CE221033,HU21507,4,Regular,30509,24,
0801CE221034,HU21507,4,Regular,30509,24,
0801CE221035,HU21507,4,Regular,30509,24,
0801CE221036,HU21507,4,Regular,30509,24,
0801CE221038,HU21507,4,Regular,30509,24,
0801CE221040,HU21507,4,Regular,30509,24,
0801CE221041,HU21507,4,Regular,30509,24,
0801CE221042,HU21507,4,Regular,30509,24,
0801CE221043,HU21507,4,Regular,30509,24,
0801CE221044,HU21507,4,Regular,30509,24,
0801CE221045,HU21507,4,Regular,30509,24,
0801CE221046,HU21507,4,Regular,30509,24,
0801CE221047,HU21507,4,Regular,30509,24,
0801CE221048,HU21507,4,Regular,30509,24,
0801CE221049,HU21507,4,Regular,30509,24,
0801CE221050,HU21507,4,Regular,30509,24,
0801CE221051,HU21507,4,Regular,30509,24,
0801CE221052,HU21507,4,Regular,30509,24,
0801CE221053,HU21507,4,Regular,30509,24,
0801CE221054,HU21507,4,Regular,30509,24,
0801CE221055,HU21507,4,Regular,30509,24,
0801CE221057,HU21507,4,Regular,30509,24,
0801CE221059,HU21507,4,Regular,30509,24,
0801CE221060,HU21507,4,Regular,30509,24,
0801CE221061,HU21507,4,Regular,30509,24,
0801CE221062,HU21507,4,Regular,30509,24,
0801CE221063,HU21507,4,Regular,30509,24,
0801CE221064,HU21507,4,Regular,30509,24,
0801CE221065,HU21507,4,Regular,30509,24,
0801CE221068,HU21507,4,Regular,30509,24,
0801CE221069,HU21507,4,Regular,30509,24,
0801CE221071,HU21507,4,Regular,30509,24,
0801CE221072,HU21507,4,Regular,30509,24,
0801CE221073,HU21507,4,Regular,30509,24,
0801CE221074,HU21507,4,Regular,30509,24,
0801CE221075,HU21507,4,Regular,30509,24,
0801CE221076,HU21507,4,Regular,30509,24,
0801CE221077,HU21507,4,Regular,30509,24,
0801CE221078,HU21507,4,Regular,30509,24,
0801CE221079,HU21507,4,Regular,30509,24,
0801CE221080,HU21507,4,Regular,30509,24,
0801CE221082,HU21507,4,Regular,30509,24,
0801CE221083,HU21507,4,Regular,30509,24,
0801CE221085,HU21507,4,Regular,30509,24,
0801CE221086,HU21507,4,Regular,30509,24,
0801CE221090,HU21507,4,Regular,30509,24,
0801CE221091,HU21507,4,Regular,30509,24,
0801CE221093,HU21507,4,Regular,30509,24,
0801CE221094,HU21507,4,Regular,30509,24,
0801CE221097,HU21507,4,Regular,30509,24,
0801CE221099,HU21507,4,Regular,30509,24,
0801CE221100,HU21507,4,Regular,30509,24,
0801CE221101,HU21507,4,Regular,30509,24,
0801CE221102,HU21507,4,Regular,30509,24,
0801CE221103,HU21507,4,Regular,30509,24,
0801CE221104,HU21507,4,Regular,30509,24,
0801CE221107,HU21507,4,Regular,30509,24,
0801CE221108,HU21507,4,Regular,30509,24,
0801CE221109,HU21507,4,Regular,30509,24,
0801CE221111,HU21507,4,Regular,30509,24,
0801CE221112,HU21507,4,Regular,30509,24,
0801CE221113,HU21507,4,Regular,30509,24,
0801CE221114,HU21507,4,Regular,30509,24,
0801CE221115,HU21507,4,Regular,30509,24,
0801CE221116,HU21507,4,Regular,30509,24,
0801CE221117,HU21507,4,Regular,30509,24,
0801CE221118,HU21507,4,Regular,30509,24,
0801CE221119,HU21507,4,Regular,30509,24,
0801CE233D01,HU21507,4,Regular,30509,24,
0801CE233D02,HU21507,4,Regular,30509,24,
0801CE233D03,HU21507,4,Regular,30509,24,
0801CE233D04,HU21507,4,Regular,30509,24,
0801CE233D06,HU21507,4,Regular,30509,24,
0801CE233D07,HU21507,4,Regular,30509,24,
0801CE233D08,HU21507,4,Regular,30509,24,
0801EE221020,HU21507,4,Regular,30509,24,
0801EE221080,HU21507,4,Regular,30509,24,
0801IP221004,HU21507,4,Regular,30509,24,
0801IP221006,HU21507,4,Regular,30509,24,
0801IP221032,HU21507,4,Regular,30509,24,
0801IP221060,HU21507,4,Regular,30509,24,
0801IP221075,HU21507,4,Regular,30509,24,
0801IP221077,HU21507,4,Regular,30509,24,
0801IP221083,HU21507,4,Regular,30509,24,D
0801IP221094,HU21507,4,Regular,30509,24,
0801IT221106,HU21507,4,Regular,30509,24,
0801EE211011,HU22005,3,Ex,30513,24,
0801EE211012,HU22005,3,Ex,30513,24,
0801EE211030,HU22005,3,Ex,30513,24,
0801EE211033,HU22005,3,Ex,30513,24,
0801EE211065,HU22005,3,Ex,30513,24,
0801EE221010,HU22005,3,Ex,30513,24,
0801EE221016,HU22005,3,Ex,30513,24,
0801EE221028,HU22005,3,Ex,30513,24,
0801EE221039,HU22005,3,Ex,30513,24,
0801EE221051,HU22005,3,Ex,30513,24,
0801EE221061,HU22005,3,Ex,30513,24,
0801EE221071,HU22005,3,Ex,30513,24,
0801EE221098,HU22005,3,Ex,30513,24,
0801EE221118,HU22005,3,Ex,30513,24,
0801EE233D02,HU22005,3,Ex,30513,24,
0801CE221088,HU23504,4,Regular,30519,24,
0801IP201011,HU23504,4,Ex,30519,24,
0801IP211006,HU23504,4,Ex,30519,24,
0801IP211009,HU23504,4,RR,30519,24,
0801IP211022,HU23504,4,Ex,30519,24,
0801IP211024,HU23504,4,Ex,30519,24,
0801IP211030,HU23504,4,Ex,30519,24,
0801IP211034,HU23504,4,Ex,30519,24,
0801IP211056,HU23504,4,Ex,30519,24,
0801IP213D01,HU23504,4,Ex,30519,24,
0801IP221001,HU23504,4,Regular,30519,24,
0801IP221002,HU23504,4,Regular,30519,24,
0801IP221003,HU23504,4,Regular,30519,24,
0801IP221007,HU23504,4,Regular,30519,24,
0801IP221009,HU23504,4,Regular,30519,24,
0801IP221011,HU23504,4,Regular,30519,24,
0801IP221012,HU23504,4,Regular,30519,24,
0801IP221014,HU23504,4,Regular,30519,24,
0801IP221017,HU23504,4,Regular,30519,24,
0801IP221018,HU23504,4,Regular,30519,24,
0801IP221020,HU23504,4,Regular,30519,24,
0801IP221021,HU23504,4,Regular,30519,24,
0801IP221024,HU23504,4,Regular,30519,24,
0801IP221026,HU23504,4,Regular,30519,24,
0801IP221027,HU23504,4,Regular,30519,24,
0801IP221029,HU23504,4,Regular,30519,24,
0801IP221034,HU23504,4,Regular,30519,24,
0801IP221035,HU23504,4,Regular,30519,24,
0801IP221037,HU23504,4,Regular,30519,24,
0801IP221039,HU23504,4,Regular,30519,24,
0801IP221041,HU23504,4,Regular,30519,24,
0801IP221043,HU23504,4,Regular,30519,24,
0801IP221044,HU23504,4,Regular,30519,24,D
0801IP221045,HU23504,4,Regular,30519,24,
0801IP221049,HU23504,4,Regular,30519,24,
0801IP221051,HU23504,4,Regular,30519,24,
0801IP221053,HU23504,4,Regular,30519,24,
0801IP221054,HU23504,4,Regular,30519,24,
0801IP221056,HU23504,4,Regular,30519,24,
0801IP221057,HU23504,4,Regular,30519,24,
0801IP221061,HU23504,4,Regular,30519,24,
0801IP221063,HU23504,4,Regular,30519,24,
0801IP221064,HU23504,4,Regular,30519,24,
0801IP221067,HU23504,4,Regular,30519,24,D
0801IP221068,HU23504,4,Regular,30519,24,
0801IP221069,HU23504,4,Regular,30519,24,
0801IP221071,HU23504,4,Regular,30519,24,
0801IP221073,HU23504,4,Regular,30519,24,
0801IP221074,HU23504,4,Regular,30519,24,
0801IP221076,HU23504,4,Regular,30519,24,
0801IP221081,HU23504,4,Regular,30519,24,
0801IP221082,HU23504,4,Regular,30519,24,
0801IP221085,HU23504,4,Regular,30519,24,
0801IP221086,HU23504,4,Regular,30519,24,
0801IP221087,HU23504,4,Regular,30519,24,D
0801IP221088,HU23504,4,Regular,30519,24,
0801IP221090,HU23504,4,Regular,30519,24,
0801IP221091,HU23504,4,Regular,30519,24,
0801IP221092,HU23504,4,Regular,30519,24,
0801IP221095,HU23504,4,Regular,30519,24,
0801IP221097,HU23504,4,Regular,30519,24,
0801IP223D06,HU23504,4,Ex,30519,24,
0801IP233D01,HU23504,4,Regular,30519,24,
0801IP233D02,HU23504,4,Regular,30519,24,
0801IP233D03,HU23504,4,Regular,30519,24,
0801IP233D04,HU23504,4,Regular,30519,24,
0801IP233D05,HU23504,4,Regular,30519,24,
0801IP233D07,HU23504,4,Regular,30519,24,
0801IP233D08,HU23504,4,Regular,30519,24,
0801IP233D09,HU23504,4,Regular,30519,24,
0801CS211062,HU24005,3,Ex,30511,24,
0801CS211071,HU24005,3,Ex,30511,24,
0801CS213D09,HU24005,3,Ex,30511,24,
0801CS221019,HU24005,3,Ex,30511,24,
0801CS221020,HU24005,3,Ex,30511,24,
0801CS221024,HU24005,3,Ex,30511,24,
0801CS221026,HU24005,3,Ex,30511,24,
0801CS221031,HU24005,3,Ex,30511,24,
0801CS221039,HU24005,3,Ex,30511,24,
0801CS221042,HU24005,3,Ex,30511,24,
0801CS221069,HU24005,3,Ex,30511,24,
0801CS221097,HU24005,3,Ex,30511,24,
0801CS221112,HU24005,3,Ex,30511,24,
0801CS221113,HU24005,3,Ex,30511,24,
0801CS221121,HU24005,3,Ex,30511,24,
0801CS221125,HU24005,3,Ex,30511,24,
0801CS221127,HU24005,3,Ex,30511,24,
0801CS221131,HU24005,3,Ex,30511,24,
0801CS221144,HU24005,3,Ex,30511,24,
0801CS221149,HU24005,3,Ex,30511,24,
0801CS221156,HU24005,3,Ex,30511,24,
0801CS221163,HU24005,3,Ex,30511,24,
0801CS223D02,HU24005,3,Ex,30511,24,
0801EC211050,HU25005,3,Ex,30512,24,
0801EC211094,HU25005,3,Ex,30512,24,
0801EC211096,HU25005,3,Ex,30512,24,
0801EC221001,HU25005,3,Ex,30512,24,
0801EC221011,HU25005,3,Ex,30512,24,
0801EC221021,HU25005,3,Ex,30512,24,
0801EC221034,HU25005,3,Ex,30512,24,
0801EC221058,HU25005,3,Ex,30512,24,
0801EC221089,HU25005,3,Ex,30512,24,
0801EC221106,HU25005,3,Ex,30512,24,
0801EC221108,HU25005,3,Ex,30512,24,
0801BM221006,HU26507,4,Regular,30521,24,
0801CE221089,HU26507,4,Regular,30521,24,
0801IP221010,HU26507,4,Regular,30521,24,
0801IP221030,HU26507,4,Regular,30521,24,
0801IP221038,HU26507,4,Regular,30521,24,
0801IP221042,HU26507,4,Regular,30521,24,
0801IP221052,HU26507,4,Regular,30521,24,
0801IP221062,HU26507,4,Regular,30521,24,
0801IP221066,HU26507,4,Regular,30521,24,
0801IP221070,HU26507,4,Regular,30521,24,
0801IP221089,HU26507,4,Regular,30521,24,
0801ME211020,HU26507,4,Ex,30521,24,
0801ME211035,HU26507,4,Ex,30521,24,
0801ME211038,HU26507,4,Ex,30521,24,
0801ME211044,HU26507,4,Ex,30521,24,
0801ME211066,HU26507,4,Ex,30521,24,
0801ME211067,HU26507,4,Regular,30521,24,
0801ME211079,HU26507,4,Ex,30521,24,
0801ME211094,HU26507,4,RR,30521,24,
0801ME213D09,HU26507,4,Ex,30521,24,
0801ME221001,HU26507,4,Regular,30521,24,
0801ME221002,HU26507,4,Regular,30521,24,
0801ME221004,HU26507,4,Regular,30521,24,
0801ME221005,HU26507,4,Regular,30521,24,
0801ME221007,HU26507,4,Regular,30521,24,
0801ME221008,HU26507,4,Regular,30521,24,
0801ME221009,HU26507,4,Regular,30521,24,
0801ME221010,HU26507,4,Regular,30521,24,
0801ME221012,HU26507,4,Regular,30521,24,
0801ME221014,HU26507,4,Regular,30521,24,
0801ME221015,HU26507,4,Regular,30521,24,
0801ME221016,HU26507,4,Regular,30521,24,
0801ME221017,HU26507,4,Regular,30521,24,
0801ME221018,HU26507,4,Regular,30521,24,
0801ME221020,HU26507,4,Regular,30521,24,
0801ME221021,HU26507,4,Regular,30521,24,
0801ME221022,HU26507,4,Regular,30521,24,
0801ME221023,HU26507,4,Regular,30521,24,
0801ME221024,HU26507,4,Regular,30521,24,
0801ME221025,HU26507,4,Regular,30521,24,
0801ME221026,HU26507,4,Regular,30521,24,
0801ME221027,HU26507,4,Regular,30521,24,
0801ME221028,HU26507,4,Regular,30521,24,
0801ME221030,HU26507,4,Regular,30521,24,
0801ME221032,HU26507,4,Regular,30521,24,
0801ME221034,HU26507,4,Regular,30521,24,
0801ME221035,HU26507,4,Regular,30521,24,
0801ME221037,HU26507,4,Regular,30521,24,
0801ME221038,HU26507,4,Regular,30521,24,
0801ME221039,HU26507,4,Regular,30521,24,
0801ME221040,HU26507,4,Regular,30521,24,
0801ME221041,HU26507,4,Regular,30521,24,
0801ME221043,HU26507,4,Regular,30521,24,
0801ME221045,HU26507,4,Regular,30521,24,
0801ME221046,HU26507,4,Regular,30521,24,
0801ME221047,HU26507,4,Regular,30521,24,D
0801ME221048,HU26507,4,Regular,30521,24,
0801ME221049,HU26507,4,Regular,30521,24,D
0801ME221051,HU26507,4,Regular,30521,24,
0801ME221053,HU26507,4,Regular,30521,24,
0801ME221054,HU26507,4,Regular,30521,24,
0801ME221055,HU26507,4,Regular,30521,24,
0801ME221056,HU26507,4,Regular,30521,24,
0801ME221057,HU26507,4,Regular,30521,24,
0801ME221058,HU26507,4,Regular,30521,24,
0801ME221059,HU26507,4,Regular,30521,24,
0801ME221060,HU26507,4,Regular,30521,24,
0801ME221064,HU26507,4,Regular,30521,24,
0801ME221065,HU26507,4,Regular,30521,24,
0801ME221066,HU26507,4,Regular,30521,24,
0801ME221067,HU26507,4,Regular,30521,24,
0801ME221068,HU26507,4,Regular,30521,24,
0801ME221069,HU26507,4,Regular,30521,24,
0801ME221070,HU26507,4,Regular,30521,24,
0801ME221071,HU26507,4,Regular,30521,24,
0801ME221072,HU26507,4,Regular,30521,24,
0801ME221073,HU26507,4,Regular,30521,24,
0801ME221075,HU26507,4,Regular,30521,24,
0801ME221076,HU26507,4,Regular,30521,24,
0801ME221077,HU26507,4,Regular,30521,24,
0801ME221078,HU26507,4,Regular,30521,24,
0801ME221080,HU26507,4,Regular,30521,24,
0801ME221081,HU26507,4,Regular,30521,24,
0801ME221082,HU26507,4,Regular,30521,24,
0801ME221083,HU26507,4,Regular,30521,24,
0801ME221084,HU26507,4,Regular,30521,24,
0801ME221086,HU26507,4,Regular,30521,24,
0801ME221087,HU26507,4,Regular,30521,24,
0801ME221088,HU26507,4,Regular,30521,24,
0801ME221091,HU26507,4,Regular,30521,24,
0801ME221092,HU26507,4,Regular,30521,24,
0801ME221093,HU26507,4,Regular,30521,24,
0801ME221094,HU26507,4,Regular,30521,24,
0801ME221097,HU26507,4,Regular,30521,24,
0801ME221098,HU26507,4,Regular,30521,24,
0801ME221101,HU26507,4,Regular,30521,24,
0801ME221102,HU26507,4,Regular,30521,24,
0801ME221103,HU26507,4,Regular,30521,24,
0801ME221104,HU26507,4,Regular,30521,24,
0801ME221105,HU26507,4,Regular,30521,24,
0801ME221106,HU26507,4,Regular,30521,24,
0801ME221109,HU26507,4,Regular,30521,24,
0801ME221110,HU26507,4,Regular,30521,24,
0801ME221111,HU26507,4,Regular,30521,24,
0801ME221114,HU26507,4,Regular,30521,24,
0801ME221115,HU26507,4,Regular,30521,24,
0801ME221116,HU26507,4,Regular,30521,24,
0801ME221117,HU26507,4,Regular,30521,24,
0801ME223D03,HU26507,4,Ex,30521,24,
0801ME233D01,HU26507,4,Regular,30521,24,
0801ME233D03,HU26507,4,Regular,30521,24,
0801ME233D04,HU26507,4,Regular,30521,24,
0801ME233D05,HU26507,4,Regular,30521,24,
0801ME233D06,HU26507,4,Regular,30521,24,
0801ME233D07,HU26507,4,Regular,30521,24,
0801ME233D08,HU26507,4,Regular,30521,24,
0801ME233D09,HU26507,4,Regular,30521,24,
0801EI211024,HU27005,3,Ex,30514,24,
0801EI211048,HU27005,3,Ex,30514,24,
0801CE221095,HU27506,4,Regular,30514,24,
0801EI221001,HU27506,4,Regular,30514,24,
0801EI221002,HU27506,4,Regular,30514,24,
0801EI221003,HU27506,4,Regular,30514,24,
0801EI221005,HU27506,4,Regular,30514,24,
0801EI221006,HU27506,4,Regular,30514,24,
0801EI221007,HU27506,4,Regular,30514,24,
0801EI221008,HU27506,4,Regular,30514,24,
0801EI221009,HU27506,4,Regular,30514,24,
0801EI221010,HU27506,4,Regular,30514,24,
0801EI221011,HU27506,4,Regular,30514,24,
0801EI221012,HU27506,4,Regular,30514,24,
0801EI221013,HU27506,4,Regular,30514,24,
0801EI221014,HU27506,4,Regular,30514,24,
0801EI221015,HU27506,4,Regular,30514,24,
0801EI221016,HU27506,4,Regular,30514,24,
0801EI221017,HU27506,4,Regular,30514,24,
0801EI221018,HU27506,4,Regular,30514,24,
0801EI221019,HU27506,4,Regular,30514,24,
0801EI221020,HU27506,4,Regular,30514,24,
0801EI221021,HU27506,4,Regular,30514,24,
0801EI221022,HU27506,4,Regular,30514,24,
0801EI221023,HU27506,4,Regular,30514,24,
0801EI221024,HU27506,4,Regular,30514,24,
0801EI221025,HU27506,4,Regular,30514,24,
0801EI221026,HU27506,4,Regular,30514,24,
0801EI221027,HU27506,4,Regular,30514,24,
0801EI221028,HU27506,4,Regular,30514,24,
0801EI221029,HU27506,4,Regular,30514,24,
0801EI221030,HU27506,4,Regular,30514,24,
0801EI221031,HU27506,4,Regular,30514,24,
0801EI221032,HU27506,4,Regular,30514,24,
0801EI221033,HU27506,4,Regular,30514,24,
0801EI221034,HU27506,4,Regular,30514,24,
0801EI221035,HU27506,4,Regular,30514,24,
0801EI221036,HU27506,4,Regular,30514,24,
0801EI221037,HU27506,4,Regular,30514,24,
0801EI221038,HU27506,4,Regular,30514,24,
0801EI221040,HU27506,4,Regular,30514,24,
0801EI221042,HU27506,4,Regular,30514,24,
0801EI221043,HU27506,4,Regular,30514,24,
0801EI221044,HU27506,4,Regular,30514,24,
0801EI221045,HU27506,4,Regular,30514,24,
0801EI221046,HU27506,4,Regular,30514,24,
0801EI221048,HU27506,4,Regular,30514,24,
0801EI221049,HU27506,4,Regular,30514,24,
0801EI221050,HU27506,4,Regular,30514,24,
0801EI221052,HU27506,4,Regular,30514,24,
0801EI221054,HU27506,4,Regular,30514,24,
0801EI221055,HU27506,4,Regular,30514,24,
0801EI221056,HU27506,4,Regular,30514,24,
0801EI221057,HU27506,4,Regular,30514,24,
0801EI221058,HU27506,4,Regular,30514,24,
0801EI221059,HU27506,4,Regular,30514,24,
0801EI221060,HU27506,4,Regular,30514,24,
0801EI221061,HU27506,4,Regular,30514,24,
0801EI221063,HU27506,4,Regular,30514,24,
0801EI221064,HU27506,4,Regular,30514,24,
0801EI221066,HU27506,4,Regular,30514,24,
0801EI221067,HU27506,4,Regular,30514,24,
0801EI221068,HU27506,4,Regular,30514,24,
0801EI221070,HU27506,4,Regular,30514,24,
0801EI221071,HU27506,4,Regular,30514,24,
0801EI221072,HU27506,4,Regular,30514,24,
0801EI221073,HU27506,4,Regular,30514,24,
0801EI221074,HU27506,4,Regular,30514,24,
0801EI221075,HU27506,4,Regular,30514,24,
0801EI221076,HU27506,4,Regular,30514,24,
0801EI221077,HU27506,4,Regular,30514,24,
0801EI221078,HU27506,4,Regular,30514,24,
0801EI221079,HU27506,4,Regular,30514,24,
0801EI221080,HU27506,4,Regular,30514,24,
0801EI221082,HU27506,4,Regular,30514,24,
0801EI221084,HU27506,4,Regular,30514,24,
0801EI221085,HU27506,4,Regular,30514,24,
0801EI221086,HU27506,4,Regular,30514,24,
0801EI221087,HU27506,4,Regular,30514,24,
0801EI221088,HU27506,4,Regular,30514,24,
0801EI221089,HU27506,4,Regular,30514,24,
0801EI221090,HU27506,4,Regular,30514,24,
0801EI221091,HU27506,4,Regular,30514,24,
0801EI221092,HU27506,4,Regular,30514,24,
0801EI221093,HU27506,4,Regular,30514,24,
0801EI221094,HU27506,4,Regular,30514,24,
0801EI221095,HU27506,4,Regular,30514,24,
0801EI221097,HU27506,4,Regular,30514,24,
0801EI221098,HU27506,4,Regular,30514,24,
0801EI221099,HU27506,4,Regular,30514,24,
0801EI221100,HU27506,4,Regular,30514,24,
0801EI221101,HU27506,4,Regular,30514,24,
0801EI221102,HU27506,4,Regular,30514,24,
0801EI221103,HU27506,4,Regular,30514,24,
0801EI221104,HU27506,4,Regular,30514,24,
0801EI221105,HU27506,4,Regular,30514,24,
0801EI221106,HU27506,4,Regular,30514,24,
0801EI221107,HU27506,4,Regular,30514,24,
0801EI221108,HU27506,4,Regular,30514,24,
0801EI221110,HU27506,4,Regular,30514,24,
0801EI221111,HU27506,4,Regular,30514,24,
0801EI221112,HU27506,4,Regular,30514,24,
0801EI221113,HU27506,4,Regular,30514,24,
